"slug","country","country_code","city","city_normalized","mission_name","mission_name_normalized","mission_type","parent_mission_slug","address","phones","emails","faxes","emergency_phones","website_url","appointment_url","jurisdiction","working_hours","office_hours_structured","consular_call_center","parser_confidence","data_completeness_score","status","verification_status","source_hash","source_url","scraped_at","last_verified_at","contact_fields","raw_snapshot"
"bangkok-buyukelciligi-https-bangkok-be-mfa-gov-tr","Tayland","TH","Bangkok","bangkok","Bangkok Büyükelçiliği","bangkok buyukelciligi","embassy",,,"[]","[]","[]","[]","https://bangkok-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","1c8c74b60648e23492c6a54debb8c50e5c0e73b7","https://bangkok-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.014Z","2026-06-02T08:31:22.014Z","{""directory_mission_id"":1100062,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150111,""directory_web_key"":""bangkok-be."",""normalized_city"":""bangkok"",""normalized_mission_name"":""bangkok buyukelciligi"",""country_code_inferred"":""TH"",""has_structured_working_hours"":false}","{""misyonId"":1100062,""misyonAdi"":""Bangkok Büyükelçiliği"",""misyonAdiKisa"":""Bangkok BE"",""url"":""http://bangkok-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150111,""ulkeKod"":""THA"",""ulkeAd"":""Tayland"",""webKey"":""bangkok-be.""}"
"banja-luka-baskonsoloslugu-https-banjaluka-bk-mfa-gov-tr","Bosna-Hersek","BI","Banja Luka","banja luka","Banja Luka Başkonsolosluğu","banja luka baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://banjaluka-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","ed84e97e33b7324a6e6e9cf83cb37ea7c4962af9","https://banjaluka-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.025Z","2026-06-02T08:31:22.025Z","{""directory_mission_id"":11084860,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150134,""directory_web_key"":""banjaluka-bk."",""normalized_city"":""banja luka"",""normalized_mission_name"":""banja luka baskonsoloslugu"",""country_code_inferred"":""BI"",""has_structured_working_hours"":false}","{""misyonId"":11084860,""misyonAdi"":""Banja Luka Başkonsolosluğu"",""misyonAdiKisa"":""Banja Luka BK"",""url"":""http://banjaluka-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150134,""ulkeKod"":""BIH"",""ulkeAd"":""Bosna-Hersek"",""webKey"":""banjaluka-bk.""}"
"banjul-buyukelciligi-bize-yazin-acil-durum-https-banjul-be-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","GM","Banjul","banjul","Banjul Büyükelçiliği Bize yazın Acil Durum","banjul buyukelciligi bize yazin acil durum","embassy",,"29 Kaira Avenue 4th Street Brufut Gardens Banjul- The Gambia E-posta embassy.banjul@mfa.gov.tr Telefon +220 441 0650-51-52-53 Nöbetçi / Acil Durum Telefonu +220 533 8989","[]","[]","[]","[""+220 533 8989""]","https://banjul-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/","Batı Afrika Akredite ülkeler : Gambiya Fahri Türker Oba Büyükelçi Büyükelçinin Mesajı Büyükelçinin Özgeçmişi","ÇALIŞMA SAATLERİ KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH VISA FOTOĞRAF ALBÜMÜ","{}","KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH","71","60","active","official_source_scraped","599c6666043883a0722bf8ced6618696c20443bd","https://banjul-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:36:23.739Z","2026-06-02T08:36:23.739Z","{""directory_mission_id"":11082919,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150031,""directory_web_key"":""banjul-be."",""normalized_city"":""banjul"",""normalized_mission_name"":""banjul buyukelciligi bize yazin acil durum"",""country_code_inferred"":""GM"",""has_structured_working_hours"":false,""websites"":[],""detected_emails"":[""embassy.banjul@mfa.gov.tr""],""detected_phones"":[""+220 441 0650-51-52-53"",""+220 533 8989""]}","{""misyonId"":11082919,""misyonAdi"":""Banjul Büyükelçiliği"",""misyonAdiKisa"":""Banjul BE"",""url"":""http://banjul-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150031,""ulkeKod"":""GMB"",""ulkeAd"":""Gambiya"",""webKey"":""banjul-be."",""supplemental_snapshots"":[{""source_url"":""https://banjul-be.mfa.gov.tr/Mission/Contact"",""page_title"":""Banjul Büyükelçiliği\n Bize yazın\n Acil Durum"",""body_text"":""TÜRKİYE CUMHURİYETİ\nBANJUL BÜYÜKELÇİLİĞİ\nBüyükelçilik\nBilgi Notları Konsolosluk İşlemleri İletişim\nTürkçe\nRandevu Al\nRandevu Sorgula\nRandevu İptali\nBanjul Büyükelçiliği\nBize yazın\nAcil Durum\nBanjul Büyükelçiliği\n29 Kaira Avenue 4th Street Brufut Gardens Banjul The Gambia\n×\n+\n−\nLeaflet | © HGM Atlas\nPazartesi,Perşembe 09:00 ile 13:00)\nPosta adresi\n29 Kaira Avenue 4th Street Brufut Gardens Banjul- The Gambia E-posta\nembassy.banjul@mfa.gov.tr Telefon\n+220 441 0650-51-52-53\nNöbetçi / Acil Durum Telefonu\n+220 533 8989\nFaks\nbulunmamaktadır.\n: Banjul Büyükelçiliği\n: Banjul Büyükelçiliği\nGörev Bölgesi :\nBatı Afrika\nAkredite ülkeler :\nGambiya\nFahri Türker Oba\nBüyükelçi\nBüyükelçinin Mesajı\nBüyükelçinin Özgeçmişi\nÇALIŞMA SAATLERİ\nKONSOLOSLUK ÇAĞRI MERKEZİ 7/24\nYABANCI DÜŞMANLIĞI BİLDİRİMİ\nGO TÜRKİYE\nHEALTH TÜRKİYE\nSTUDY IN TÜRKİYE\nTÜRKİYE'DE YATIRIM İMKANLARI\nTÜRKİYE TECH VISA\nFOTOĞRAF ALBÜMÜ""}]}"
"barselona-baskonsoloslugu-https-barselona-bk-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","ES","Barselona","barselona","Barselona Başkonsolosluğu","barselona baskonsoloslugu","consulate_general","madrid-buyukelciligi-bize-yazin-acil-durum-https-madrid-be-mfa-gov-tr-mission-contact",,"[]","[]","[]","[]","https://barselona-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","66cc8b38b482e5df55e047a345c49c503833e557","https://barselona-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:37:55.184Z","2026-06-02T08:37:55.184Z","{""directory_mission_id"":1106317,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150044,""directory_web_key"":""barselona-bk."",""normalized_city"":""barselona"",""normalized_mission_name"":""barselona baskonsoloslugu"",""country_code_inferred"":""ES"",""has_structured_working_hours"":false}","{""misyonId"":1106317,""misyonAdi"":""Barselona Başkonsolosluğu"",""misyonAdiKisa"":""Barselona BK"",""url"":""http://barselona-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150044,""ulkeKod"":""ESP"",""ulkeAd"":""İspanya"",""webKey"":""barselona-bk."",""supplemental_snapshots"":[{""parent_source_url"":""https://madrid-be.mfa.gov.tr/Mission/Contact"",""discovered_from_link_text"":""Barselona Başkonsolosluğu""}]}"
"basra-baskonsoloslugu-https-basra-bk-mfa-gov-tr","Irak","IR","Basra","basra","Basra Başkonsolosluğu","basra baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://basra-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","82aebb0c2087ca0d3ed420434bf78a647d8fe669","https://basra-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.025Z","2026-06-02T08:31:22.025Z","{""directory_mission_id"":1100763,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150162,""directory_web_key"":""basra-bk."",""normalized_city"":""basra"",""normalized_mission_name"":""basra baskonsoloslugu"",""country_code_inferred"":""IR"",""has_structured_working_hours"":false}","{""misyonId"":1100763,""misyonAdi"":""Basra Başkonsolosluğu "",""misyonAdiKisa"":""Basra BK"",""url"":""http://basra-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150162,""ulkeKod"":""IRQ"",""ulkeAd"":""Irak"",""webKey"":""basra-bk.""}"
"batum-baskonsoloslugu-https-batum-bk-mfa-gov-tr","Gürcistan","GE","Batum","batum","Batum Başkonsolosluğu","batum baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://batum-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","7f69cf6c8c4f6a8fd520e6b8b5568e7c213f614d","https://batum-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.022Z","2026-06-02T08:31:22.022Z","{""directory_mission_id"":1100158,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150168,""directory_web_key"":""batum-bk."",""normalized_city"":""batum"",""normalized_mission_name"":""batum baskonsoloslugu"",""country_code_inferred"":""GE"",""has_structured_working_hours"":false}","{""misyonId"":1100158,""misyonAdi"":""Batum Başkonsolosluğu"",""misyonAdiKisa"":""Batum BK"",""url"":""http://batum-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150168,""ulkeKod"":""GEO"",""ulkeAd"":""Gürcistan"",""webKey"":""batum-bk.""}"
"belgrad-buyukelciligi-https-belgrad-be-mfa-gov-tr","Sırbistan","SR","Belgrad","belgrad","Belgrad Büyükelçiliği","belgrad buyukelciligi","embassy",,,"[]","[]","[]","[]","https://belgrad-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","d0e4b6a4b4086b8a70ca0b7c436669f4e8f9a8ed","https://belgrad-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.013Z","2026-06-02T08:31:22.013Z","{""directory_mission_id"":1100054,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150099,""directory_web_key"":""belgrad-be."",""normalized_city"":""belgrad"",""normalized_mission_name"":""belgrad buyukelciligi"",""country_code_inferred"":""SR"",""has_structured_working_hours"":false}","{""misyonId"":1100054,""misyonAdi"":""Belgrad Büyükelçiliği"",""misyonAdiKisa"":""Belgrad BE"",""url"":""http://belgrad-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150099,""ulkeKod"":""SRB"",""ulkeAd"":""Sırbistan"",""webKey"":""belgrad-be.""}"
"berlin-baskonsoloslugu-https-berlin-bk-mfa-gov-tr","Almanya","DE","Berlin","berlin","Berlin Başkonsolosluğu","berlin baskonsoloslugu","consulate_general",,,"[]","[]","[]","[]","https://berlin-bk.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","d92ec129414821c4e7261e5713fed88145944706","https://berlin-bk.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.019Z","2026-06-02T08:31:22.019Z","{""directory_mission_id"":1100128,""directory_mission_type_label"":""Başkonsolosluk"",""directory_country_id"":150159,""directory_web_key"":""berlin-bk."",""normalized_city"":""berlin"",""normalized_mission_name"":""berlin baskonsoloslugu"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100128,""misyonAdi"":""Berlin Başkonsolosluğu"",""misyonAdiKisa"":""Berlin BK"",""url"":""http://berlin-bk.mfa.gov.tr/"",""misyonTurId"":30002,""misyonTurAdi"":""Başkonsolosluk"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""berlin-bk.""}"
"berlin-buyukelciligi-https-berlin-be-mfa-gov-tr","Almanya","DE","Berlin","berlin","Berlin Büyükelçiliği","berlin buyukelciligi","embassy",,,"[]","[]","[]","[]","https://berlin-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","095f3e9821940a5c813e751766ac7086a796c0cf","https://berlin-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.019Z","2026-06-02T08:31:22.019Z","{""directory_mission_id"":1100127,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150159,""directory_web_key"":""berlin-be."",""normalized_city"":""berlin"",""normalized_mission_name"":""berlin buyukelciligi"",""country_code_inferred"":""DE"",""has_structured_working_hours"":false}","{""misyonId"":1100127,""misyonAdi"":""Berlin Büyükelçiliği"",""misyonAdiKisa"":""Berlin BE"",""url"":""http://berlin-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150159,""ulkeKod"":""DEU"",""ulkeAd"":""Almanya"",""webKey"":""berlin-be.""}"
"bern-buyukelciligi-bize-yazin-acil-durum-https-bern-be-mfa-gov-tr-mission-contact","TÜRKİYE CUMHURİYETİ","CH","Bern","bern","Bern Büyükelçiliği Bize yazın Acil Durum","bern buyukelciligi bize yazin acil durum","embassy",,"Lombachweg 33, 3006 Bern İsviçre E-posta botschaft.bern@mfa.gov.tr Telefon +41 31 359 70 70 (Büyükelçilik-Konsolosluk) Nöbetçi / Acil Durum Telefonu +41 78 795 99 07","[]","[]","[""+41 31 352 88 19""]","[""+41 78 795 99 07""]","https://bern-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/","İsviçre ve Lihtenştayn Akredite ülkeler : Liechtenstein, Lihtenştayn Prensliği","ÇALIŞMA SAATLERİ KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH VISA FOTOĞRAF ALBÜMÜ","{}","KONSOLOSLUK ÇAĞRI MERKEZİ 7/24 YABANCI DÜŞMANLIĞI BİLDİRİMİ GO TÜRKİYE HEALTH TÜRKİYE STUDY IN TÜRKİYE TÜRKİYE'DE YATIRIM İMKANLARI TÜRKİYE TECH","71","60","active","official_source_scraped","7226a5664f424cb6f45bfec36f314f03606abcd7","https://bern-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:38:17.070Z","2026-06-02T08:38:17.070Z","{""directory_mission_id"":1100023,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150046,""directory_web_key"":""bern-be."",""normalized_city"":""bern"",""normalized_mission_name"":""bern buyukelciligi bize yazin acil durum"",""country_code_inferred"":""CH"",""has_structured_working_hours"":false,""websites"":[],""detected_emails"":[""botschaft.bern@mfa.gov.tr""],""detected_phones"":[""33 3006"",""+41 31 359 70 70"",""+41 78 795 99 07"",""+41 31 352 88 19""]}","{""misyonId"":1100023,""misyonAdi"":""Bern Büyükelçiliği"",""misyonAdiKisa"":""Bern BE"",""url"":""http://bern-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150046,""ulkeKod"":""CHE"",""ulkeAd"":""İsviçre"",""webKey"":""bern-be."",""supplemental_snapshots"":[{""source_url"":""https://bern-be.mfa.gov.tr/Mission/Contact"",""page_title"":""Bern Büyükelçiliği\n Bize yazın\n Acil Durum"",""body_text"":""TÜRKİYE CUMHURİYETİ\nBERN BÜYÜKELÇİLİĞİ\nBüyükelçilik\nBilgi Notları Konsolosluk İşlemleri İletişim\nTürkçe\nRandevu Al\nRandevu Sorgula\nRandevu İptali\nBern Büyükelçiliği\nBize yazın\nAcil Durum\nBern Büyükelçiliği\nLombachweg 33 3006 Bern İsviçre\n×\n+\n−\nLeaflet | © HGM Atlas\n13:00 - 18:00 arası telefonla ulaşılabilir. Büyükelçiliğimize toplu taşımayla ulaşmayı arzu eden vatandaşlarımızın şehir merkezinden 19 numaralı otobüse (Elfenau istikametinde) binerek, Willadingweg durağında inmeleri gerekmektedir.)\nPosta adresi\nLombachweg 33, 3006 Bern İsviçre E-posta\nbotschaft.bern@mfa.gov.tr Telefon\n+41 31 359 70 70 (Büyükelçilik-Konsolosluk)\nNöbetçi / Acil Durum Telefonu\n+41 78 795 99 07\nFaks\n+41 31 352 88 19\n: Bern Büyükelçiliği\n: Bern Büyükelçiliği\nGörev Bölgesi :\nİsviçre ve Lihtenştayn\nAkredite ülkeler :\nLiechtenstein, Lihtenştayn Prensliği\nBağlı Birimler\nÇalışma ve Sosyal Güvenlik Müşavirliği\nDin Hizmetleri Müşavirliği\nEğitim Müşavirliği\nİçişleri Müşavirliği\nİletişim Müşavirliği\nTicaret Müşavirliği\nŞebnem İncesu\nBüyükelçi\nBüyükelçinin Mesajı\nBüyükelçinin Özgeçmişi\nBağlı Temsilcilikler\nÇALIŞMA SAATLERİ\nKONSOLOSLUK ÇAĞRI MERKEZİ 7/24\nYABANCI DÜŞMANLIĞI BİLDİRİMİ\nGO TÜRKİYE\nHEALTH TÜRKİYE\nSTUDY IN TÜRKİYE\nTÜRKİYE'DE YATIRIM İMKANLARI\nTÜRKİYE TECH VISA\nFOTOĞRAF ALBÜMÜ""}]}"
"beyrut-buyukelciligi-https-beyrut-be-mfa-gov-tr","Lübnan","LB","Beyrut","beyrut","Beyrut Büyükelçiliği","beyrut buyukelciligi","embassy",,,"[]","[]","[]","[]","https://beyrut-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","622aa1a652716cfa610cbdb028ae55f07f54a861","https://beyrut-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.016Z","2026-06-02T08:31:22.016Z","{""directory_mission_id"":1100095,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150141,""directory_web_key"":""beyrut-be."",""normalized_city"":""beyrut"",""normalized_mission_name"":""beyrut buyukelciligi"",""country_code_inferred"":""LB"",""has_structured_working_hours"":false}","{""misyonId"":1100095,""misyonAdi"":""Beyrut Büyükelçiliği"",""misyonAdiKisa"":""Beyrut BE"",""url"":""http://beyrut-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150141,""ulkeKod"":""LBN"",""ulkeAd"":""Lübnan"",""webKey"":""beyrut-be.""}"
"biskek-buyukelciligi-https-biskek-be-mfa-gov-tr","Kırgızistan","KG","Bişkek","biskek","Bişkek Büyükelçiliği","biskek buyukelciligi","embassy",,,"[]","[]","[]","[]","https://biskek-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","9cdb377389d372c2db22cdd7ca0136707ba811fe","https://biskek-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.016Z","2026-06-02T08:31:22.016Z","{""directory_mission_id"":1100091,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150137,""directory_web_key"":""biskek-be."",""normalized_city"":""biskek"",""normalized_mission_name"":""biskek buyukelciligi"",""country_code_inferred"":""KG"",""has_structured_working_hours"":false}","{""misyonId"":1100091,""misyonAdi"":""Bişkek Büyükelçiliği"",""misyonAdiKisa"":""Bişkek BE"",""url"":""http://biskek-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150137,""ulkeKod"":""KGZ"",""ulkeAd"":""Kırgızistan"",""webKey"":""biskek-be.""}"
"bissau-buyukelciligi-https-bissau-be-mfa-gov-tr","Gine Bissau","GN","Bissau","bissau","Bissau Büyükelçiliği","bissau buyukelciligi","embassy",,,"[]","[]","[]","[]","https://bissau-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","8e03f9a6ada33afd0303c23f4def98b75d0c65ce","https://bissau-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.027Z","2026-06-02T08:31:22.027Z","{""directory_mission_id"":11084871,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150034,""directory_web_key"":""bissau-be."",""normalized_city"":""bissau"",""normalized_mission_name"":""bissau buyukelciligi"",""country_code_inferred"":""GN"",""has_structured_working_hours"":false}","{""misyonId"":11084871,""misyonAdi"":""Bissau Büyükelçiliği"",""misyonAdiKisa"":""Bissau BE"",""url"":""http://bissau-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150034,""ulkeKod"":""GNB"",""ulkeAd"":""Gine Bissau"",""webKey"":""bissau-be.""}"
"bogota-buyukelciligi-https-bogota-be-mfa-gov-tr","Kolombiya","CO","Bogota","bogota","Bogota Büyükelçiliği","bogota buyukelciligi","embassy",,,"[]","[]","[]","[]","https://bogota-be.mfa.gov.tr","https://www.konsolosluk.gov.tr/",,,"{}",,"28","14","needs_review","official_directory_seed","51ffad571ee5989425b7b3539cbe1ebf0c18caef","https://bogota-be.mfa.gov.tr/Mission/Contact","2026-06-02T08:31:22.010Z","2026-06-02T08:31:22.010Z","{""directory_mission_id"":1106306,""directory_mission_type_label"":""Büyükelçilik"",""directory_country_id"":150056,""directory_web_key"":""bogota-be."",""normalized_city"":""bogota"",""normalized_mission_name"":""bogota buyukelciligi"",""country_code_inferred"":""CO"",""has_structured_working_hours"":false}","{""misyonId"":1106306,""misyonAdi"":""Bogota Büyükelçiliği"",""misyonAdiKisa"":""Bogota BE"",""url"":""http://bogota-be.mfa.gov.tr/"",""misyonTurId"":30001,""misyonTurAdi"":""Büyükelçilik"",""ulkeId"":150056,""ulkeKod"":""COL"",""ulkeAd"":""Kolombiya"",""webKey"":""bogota-be.""}"
